m,tanb
0.6368593743804238, 10
0.4974323882004597, 10.126387574994189
0.3983923972958162, 10
0.7895072874766392, 15.91542285458977
0.9928635795396115, 16.735410271774928
1.2666127543877663, 95.8999060745997
1.5928588540725468, 102.1153215170851
1.9959769470006816, 103.40593230271473
2.519092807793768, 103.40593230271473
3.156620662813965, 121.7459563256716
3.642761963391589, 162.52085218767988
3.998215992284134, 203.7468528039706
4.48366307886311, 249.09421203339443
4.467635780813697, 30967.709969353484
4.012559283124774, 17378.00828749373
3.5909549217675223, 11056.9759162807
3.1679447954590496, 9751.937496801149
2.8452557283286075, 10383.975059639006
2.501115502338611, 7778.737048694303
2.2624962568288733, 6606.934480075957
2.0247730926017087, 5900.7754871881925
1.7990963909495983, 5139.360601846269
1.5985731120956612, 3311.311214825911
1.410263141964352, 2449.57594791443
1.2575736732119644, 2003.6330271092688
1.0144270932809611, 991.6619195386759
0.8917298026099528, 896.8654060994337
0.8008975827590634, 979.2849742266022
0.7116313210240416, 516.0921730857222
0.6323144781107052, 396.4439715142312
0.5618381139451084, 312.28092315735745
0.5010077904470198, 242.91511865645975
0.3983923972958162, 152.62875568926964
0.32136490305320736, 121.7459563256716
0.28047907505370334, 110.10782446076269
0.2519092807793768, 64.97215515256889
0.22303192332051033, 49.909339009186915
0.19959769470006822, 39.81071705534978
0.17735097996355578, 25.013923550180106
0.15814915435558333, 15.91542285458977
